#time	sec	step	log_time	priority	tag	pid	log
449382	1	348	2022-01-13 12:30:21.282000	I	am_proc_bound	977	[0,4616,online.theluckyminer.app]
449452	1	348	2022-01-13 12:30:21.352000	I	am_proc_died	977	[0,32327,com.lucky.ring.toss,906,11]
449452	2	348	2022-01-13 12:30:21.352000	I	am_schedule_service_restart	977	[0,com.lucky.ring.toss/com.wwkk.business.dpro.ProcessMainService,4000]
449452	3	348	2022-01-13 12:30:21.352000	I	am_schedule_service_restart	977	[0,com.lucky.ring.toss/com.wwkk.business.dpro.MainProcessSummonService,14000]
449452	4	348	2022-01-13 12:30:21.352000	I	am_schedule_service_restart	977	[0,com.lucky.ring.toss/com.spore.common.dpro.basic.dualservicedpro.BasicService,83996]
449486	5	348	2022-01-13 12:30:21.386000	I	am_proc_start	977	[0,4650,10240,com.lucky.ring.toss,service,com.lucky.ring.toss/com.wwkk.business.dpro.MainProcessSummonService]
449544	1	348	2022-01-13 12:30:21.444000	I	auditd	4637	type=1400 audit(0.0:4403): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
449565	2	348	2022-01-13 12:30:21.465000	I	am_proc_bound	977	[0,4650,com.lucky.ring.toss]
450600	1	348	2022-01-13 12:30:22.500000	I	am_uid_running	977	99066
450617	2	348	2022-01-13 12:30:22.517000	I	am_proc_start	977	[0,4925,99066,com.android.chrome:sandboxed_process0,webview_service,com.android.chrome/org.chromium.content.app.SandboxedProcessService0]
450730	1	349	2022-01-13 12:30:22.630000	I	am_proc_bound	977	[0,4925,com.android.chrome:sandboxed_process0]
450736	2	349	2022-01-13 12:30:22.636000	I	auditd	4925	type=1400 audit(0.0:4405): avc: denied { read } for comm="Binder:4925_2" name="u:object_r:graphics_config_prop:s0" dev="tmpfs" ino=2088 scontext=u:r:isolated_app:s0:c512,c768 tcontext=u:object_r:graphics_config_prop:s0 tclass=file permissive=0
450740	1	349	2022-01-13 12:30:22.640000	I	auditd	4925	type=1400 audit(0.0:4406): avc: denied { read } for comm="Binder:4925_2" name="u:object_r:graphics_config_prop:s0" dev="tmpfs" ino=2088 scontext=u:r:isolated_app:s0:c512,c768 tcontext=u:object_r:graphics_config_prop:s0 tclass=file permissive=0
451012	2	349	2022-01-13 12:30:22.912000	I	am_proc_start	977	[0,5019,10046,com.android.chrome:privileged_process0,service,com.android.chrome/org.chromium.content.app.PrivilegedProcessService0]
451107	1	349	2022-01-13 12:30:23.007000	I	am_proc_bound	977	[0,5019,com.android.chrome:privileged_process0]
451133	1	349	2022-01-13 12:30:23.033000	I	force_gc	977	Binder
451174	1	349	2022-01-13 12:30:23.074000	I	am_proc_died	977	[0,32137,com.google.android.apps.messaging,904,17]
451176	2	349	2022-01-13 12:30:23.076000	I	am_uid_stopped	977	10063
451183	3	349	2022-01-13 12:30:23.083000	I	am_mem_factor	977	[1,0]
451378	1	349	2022-01-13 12:30:23.278000	I	am_proc_died	977	[0,7344,com.bestrk.benefittybeta,906,17]
451383	2	349	2022-01-13 12:30:23.283000	I	am_uid_stopped	977	10248
451556	1	349	2022-01-13 12:30:23.456000	I	auditd	5102	type=1400 audit(0.0:4407): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
451560	2	349	2022-01-13 12:30:23.460000	I	auditd	5102	type=1400 audit(0.0:4411): avc: denied { getattr } for comm="df" path="/mnt/media_rw" dev="tmpfs" ino=1151 scontext=u:r:shell:s0 tcontext=u:object_r:mnt_media_rw_file:s0 tclass=dir permissive=0
451716	1	349	2022-01-13 12:30:23.616000	I	auditd	4957	type=1400 audit(0.0:4413): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
453269	1	350	2022-01-13 12:30:25.169000	I	am_proc_died	977	[0,4428,com.android.chrome,906,17]
453310	2	350	2022-01-13 12:30:25.210000	I	am_kill	977	[0,4925,com.android.chrome:sandboxed_process0,902,isolated not needed]
453319	3	350	2022-01-13 12:30:25.219000	I	am_schedule_service_restart	977	[0,com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService,4000]
453334	4	350	2022-01-13 12:30:25.234000	I	am_proc_died	977	[0,4925,com.android.chrome:sandboxed_process0,902,17]
453334	5	350	2022-01-13 12:30:25.234000	I	am_uid_stopped	977	99066
453358	6	350	2022-01-13 12:30:25.258000	I	am_proc_died	977	[0,5019,com.android.chrome:privileged_process0,902,17]
453365	7	350	2022-01-13 12:30:25.265000	I	am_mem_factor	977	[2,1]
453404	8	350	2022-01-13 12:30:25.304000	I	am_pss	977	[3874,10251,com.zhiliaoapp.musically,140125184,127258624,108544]
453404	9	350	2022-01-13 12:30:25.304000	I	am_proc_died	977	[0,3874,com.zhiliaoapp.musically,906,17]
453405	10	350	2022-01-13 12:30:25.305000	I	am_uid_stopped	977	10251
453420	11	350	2022-01-13 12:30:25.320000	I	am_mem_factor	977	[1,2]
453456	1	350	2022-01-13 12:30:25.356000	I	auditd	5232	type=1400 audit(0.0:4415): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
453460	2	350	2022-01-13 12:30:25.360000	I	auditd	5232	type=1400 audit(0.0:4416): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
453481	3	350	2022-01-13 12:30:25.381000	I	am_pss	977	[3653,10090,com.vkontakte.android:com.vk.push.service,37912576,23465984,169984]
453528	4	350	2022-01-13 12:30:25.428000	I	am_pss	977	[3436,10046,com.android.chrome:webview_service,31663104,20123648,3385344]
453574	1	350	2022-01-13 12:30:25.474000	I	am_pss	977	[9050,10240,com.lucky.ring.toss:dpro1,15097856,5726208,1546240]
453639	1	350	2022-01-13 12:30:25.539000	I	am_pss	977	[32746,10315,com.potency.forall.ages:Metrica,28114944,24875008,143360]
453704	1	350	2022-01-13 12:30:25.604000	I	am_pss	977	[9301,10240,com.lucky.ring.toss:dpro2,13368320,6176768,585728]
453755	1	350	2022-01-13 12:30:25.655000	I	am_pss	977	[9282,10241,com.nightmarket.ring.toss:dpro2,12006400,5632000,527360]
453892	1	350	2022-01-13 12:30:25.792000	I	am_pss	977	[1699,10231,com.kms.free,98097152,39477248,56699904]
453961	1	350	2022-01-13 12:30:25.861000	I	am_pss	977	[13210,10112,ru.sberbankmobile,43871232,32477184,4996096]
454010	1	350	2022-01-13 12:30:25.910000	I	am_pss	977	[4825,10307,com.drweb.pro,19807232,11968512,4311040]
454066	1	350	2022-01-13 12:30:25.966000	I	am_pss	977	[27834,10101,com.google.android.ims,15087616,10563584,1128448]
454114	1	350	2022-01-13 12:30:26.014000	I	am_pss	977	[14945,1000,com.android.settings,4548608,1519616,1371136]
454183	1	350	2022-01-13 12:30:26.083000	I	am_pss	977	[25866,10220,com.kaspersky.who_calls,33094656,17469440,13627392]
454248	1	350	2022-01-13 12:30:26.148000	I	notification_enqueue	977	[10090,3715,com.vkontakte.android,1,msg_notification_-209263609,0,Notification(channel=private_messages pri=0 contentView=null vibrate=null sound=null tick defaults=0x0 flags=0x11 color=0xff5181b8 category=social groupKey=message_group actions=2 vis=PRIVATE),0]
454270	2	350	2022-01-13 12:30:26.170000	I	am_pss	977	[2863,99001,com.android.chrome:sandboxed_process0,52600832,35721216,4535296]
454365	1	351	2022-01-13 12:30:26.265000	I	am_pss	977	[6602,1002,com.android.bluetooth,6972416,3764224,1895424]
454457	1	351	2022-01-13 12:30:26.357000	I	am_pss	977	[8420,10278,ranorex.android.services,17347584,8974336,6934528]
454498	1	351	2022-01-13 12:30:26.398000	I	am_pss	977	[2183,10076,com.android.smspush,3807232,1732608,1206272]
454545	1	351	2022-01-13 12:30:26.445000	I	am_pss	977	[1658,1027,com.android.nfc,14119936,7008256,5468160]
454608	1	351	2022-01-13 12:30:26.508000	I	am_pss	977	[1300,1001,com.android.phone,28506112,19742720,6404096]
454654	1	351	2022-01-13 12:30:26.554000	I	am_pss	977	[1289,1001,com.mediatek.ims,12512256,6574080,4387840]
454704	1	351	2022-01-13 12:30:26.604000	I	auditd	5296	type=1400 audit(0.0:4417): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
454721	2	351	2022-01-13 12:30:26.621000	I	am_pss	977	[1118,10024,com.android.systemui,127520768,94283776,21796864]
454822	1	351	2022-01-13 12:30:26.722000	I	am_pss	977	[977,1000,system,180168704,153194496,15090688]
455155	1	351	2022-01-13 12:30:27.055000	I	sysui_histogram	977	[note_dismiss_longevity,0]
455155	2	351	2022-01-13 12:30:27.055000	I	sysui_multi_action	977	[757,804,799,note_dismiss_longevity,801,0,802,1]
455156	3	351	2022-01-13 12:30:27.056000	I	sysui_multi_action	977	[757,128,758,5,759,10,793,1242,794,0,795,1242,796,1,797,msg_notification_-209263609,806,com.vkontakte.android,857,private_messages,858,2,946,message_group,947,0]
455156	4	351	2022-01-13 12:30:27.056000	I	notification_canceled	977	[0|com.vkontakte.android|1|msg_notification_-209263609|10090,10,1242,1242,0,{com.fancyclean.security.antivirus/com.fancyclean.security.main.service.AppNotificationListenerService}]
455183	5	351	2022-01-13 12:30:27.083000	I	notification_enqueue	977	[10285,1952,com.fancyclean.security.antivirus,180725,NULL,0,Notification(channel=notification_clean pri=2 contentView=com.fancyclean.security.antivirus/0x7f0c0144 vibrate=null sound=null defaults=0x0 flags=0x40 color=0x00000000 vis=PRIVATE),1]
455876	1	352	2022-01-13 12:30:27.776000	I	auditd	5357	type=1400 audit(0.0:4419): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
456924	1	353	2022-01-13 12:30:28.824000	I	auditd	5399	type=1400 audit(0.0:4421): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
457334	1	353	2022-01-13 12:30:29.234000	I	am_proc_start	977	[0,5429,10046,com.android.chrome,service,com.android.chrome/org.chromium.chrome.browser.customtabs.CustomTabsConnectionService]
457355	2	353	2022-01-13 12:30:29.255000	I	am_proc_bound	977	[0,5429,com.android.chrome]
457960	1	354	2022-01-13 12:30:29.860000	I	auditd	5471	type=1400 audit(0.0:4423): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
459004	1	355	2022-01-13 12:30:30.904000	I	auditd	5534	type=1400 audit(0.0:4425): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
460128	1	356	2022-01-13 12:30:32.028000	I	auditd	5569	type=1400 audit(0.0:4427): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
461180	1	357	2022-01-13 12:30:33.080000	I	auditd	5635	type=1400 audit(0.0:4429): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
461548	1	357	2022-01-13 12:30:33.448000	I	auditd	5693	type=1400 audit(0.0:4431): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
461552	2	357	2022-01-13 12:30:33.452000	I	auditd	5693	type=1400 audit(0.0:4434): avc: denied { getattr } for comm="df" path="/vendor/nvcfg" dev="mmcblk0p6" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:nvcfg_file:s0 tclass=dir permissive=0
461661	1	357	2022-01-13 12:30:33.561000	I	am_proc_died	977	[0,32654,com.nightmarket.ring.toss,906,8]
461663	2	357	2022-01-13 12:30:33.563000	I	am_schedule_service_restart	977	[0,com.nightmarket.ring.toss/com.spore.common.dpro.basic.dualservicedpro.BasicService,1000]
461663	3	357	2022-01-13 12:30:33.563000	I	am_schedule_service_restart	977	[0,com.nightmarket.ring.toss/com.wwkk.business.dpro.ProcessMainService,10999]
461664	4	357	2022-01-13 12:30:33.564000	I	am_schedule_service_restart	977	[0,com.nightmarket.ring.toss/com.wwkk.business.dpro.MainProcessSummonService,20999]
461678	5	357	2022-01-13 12:30:33.578000	I	am_mem_factor	977	[2,1]
461716	6	357	2022-01-13 12:30:33.616000	I	am_proc_start	977	[0,5706,10241,com.nightmarket.ring.toss,service,com.nightmarket.ring.toss/com.spore.common.dpro.basic.dualservicedpro.BasicService]
461766	7	357	2022-01-13 12:30:33.666000	I	am_proc_bound	977	[0,5706,com.nightmarket.ring.toss]
461782	8	357	2022-01-13 12:30:33.682000	I	am_uid_running	977	99067
461804	9	357	2022-01-13 12:30:33.704000	I	am_proc_start	977	[0,5728,99067,com.android.chrome:sandboxed_process0,webview_service,com.android.chrome/org.chromium.content.app.SandboxedProcessService0]
461890	1	357	2022-01-13 12:30:33.790000	I	am_proc_bound	977	[0,5728,com.android.chrome:sandboxed_process0]
461892	2	357	2022-01-13 12:30:33.792000	I	auditd	5728	type=1400 audit(0.0:4437): avc: denied { read } for comm="Binder:5728_2" name="u:object_r:graphics_config_prop:s0" dev="tmpfs" ino=2088 scontext=u:r:isolated_app:s0:c512,c768 tcontext=u:object_r:graphics_config_prop:s0 tclass=file permissive=0
461896	1	358	2022-01-13 12:30:33.796000	I	auditd	5728	type=1400 audit(0.0:4438): avc: denied { read } for comm="Binder:5728_2" name="u:object_r:graphics_config_prop:s0" dev="tmpfs" ino=2088 scontext=u:r:isolated_app:s0:c512,c768 tcontext=u:object_r:graphics_config_prop:s0 tclass=file permissive=0
461987	2	358	2022-01-13 12:30:33.887000	I	am_mem_factor	977	[1,2]
462014	3	358	2022-01-13 12:30:33.914000	I	am_proc_start	977	[0,5772,10046,com.android.chrome:privileged_process0,service,com.android.chrome/org.chromium.content.app.PrivilegedProcessService0]
462053	1	358	2022-01-13 12:30:33.953000	I	am_proc_bound	977	[0,5772,com.android.chrome:privileged_process0]
462228	1	358	2022-01-13 12:30:34.128000	I	auditd	5765	type=1400 audit(0.0:4439): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
462459	1	358	2022-01-13 12:30:34.359000	I	am_proc_died	977	[0,3653,com.vkontakte.android:com.vk.push.service,906,17]
462861	1	358	2022-01-13 12:30:34.761000	I	am_proc_died	977	[0,32746,com.potency.forall.ages:Metrica,906,17]
462864	2	358	2022-01-13 12:30:34.764000	I	am_uid_stopped	977	10315
462870	3	358	2022-01-13 12:30:34.770000	I	am_mem_factor	977	[3,1]
462881	4	358	2022-01-13 12:30:34.781000	I	am_mem_factor	977	[2,3]
463644	1	359	2022-01-13 12:30:35.544000	I	auditd	5927	type=1400 audit(0.0:4441): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
463654	2	359	2022-01-13 12:30:35.554000	I	am_proc_died	977	[0,5429,com.android.chrome,906,17]
463672	3	359	2022-01-13 12:30:35.572000	I	am_kill	977	[0,5728,com.android.chrome:sandboxed_process0,900,isolated not needed]
463700	4	359	2022-01-13 12:30:35.600000	I	am_proc_died	977	[0,5728,com.android.chrome:sandboxed_process0,900,17]
463700	5	359	2022-01-13 12:30:35.600000	I	am_uid_stopped	977	99067
463737	1	359	2022-01-13 12:30:35.637000	I	am_proc_died	977	[0,5772,com.android.chrome:privileged_process0,0,11]
463742	2	359	2022-01-13 12:30:35.642000	I	am_mem_factor	977	[3,2]
463992	1	359	2022-01-13 12:30:35.892000	I	am_mem_factor	977	[2,3]
464888	1	360	2022-01-13 12:30:36.788000	I	auditd	6040	type=1400 audit(0.0:4443): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
465584	1	360	2022-01-13 12:30:37.484000	I	am_pss	977	[10516,10274,com.example.test_one,47940608,41447424,118784]
465664	1	360	2022-01-13 12:30:37.564000	I	am_pss	977	[1870,10010,com.google.android.gms,107233280,71847936,17584128]
465720	1	361	2022-01-13 12:30:37.620000	I	am_pss	977	[4831,10029,com.android.vending,69817344,56750080,10190848]
465771	1	361	2022-01-13 12:30:37.671000	I	am_pss	977	[1781,10028,com.android.launcher3,129460224,100474880,25595904]
465815	1	361	2022-01-13 12:30:37.715000	I	am_pss	977	[1102,10064,com.android.inputmethod.latin,25957376,17313792,5385216]
465916	1	361	2022-01-13 12:30:37.816000	I	am_pss	977	[1952,10285,com.fancyclean.security.antivirus,237910016,154437632,73157632]
465976	1	361	2022-01-13 12:30:37.876000	I	auditd	6099	type=1400 audit(0.0:4445): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
465980	2	361	2022-01-13 12:30:37.880000	I	am_pss	977	[1885,10158,com.antivirus,66861056,54378496,9972736]
465976	3	361	2022-01-13 12:30:37.876000	I	auditd	6099	type=1400 audit(0.0:4446): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
466048	1	361	2022-01-13 12:30:37.948000	I	am_pss	977	[1608,10010,com.google.android.gms.persistent,86196224,66928640,6627328]
466085	1	361	2022-01-13 12:30:37.985000	I	am_pss	977	[4138,99032,com.android.chrome:sandboxed_process0,23839744,8245248,3156992]
466135	1	361	2022-01-13 12:30:38.035000	I	am_pss	977	[10302,10010,com.google.android.gms.unstable,23763968,11005952,6964224]
466177	1	361	2022-01-13 12:30:38.077000	I	am_pss	977	[8934,10241,com.nightmarket.ring.toss:dpro1,13696000,5971968,834560]
466235	1	361	2022-01-13 12:30:38.135000	I	am_pss	977	[1902,10153,com.avast.android.mobilesecurity,61477888,46080000,12931072]
466328	1	361	2022-01-13 12:30:38.228000	I	am_pss	977	[3715,10090,com.vkontakte.android,199180288,189767680,141312]
466383	1	361	2022-01-13 12:30:38.283000	I	am_pss	977	[9282,10241,com.nightmarket.ring.toss:dpro2,12194816,5668864,541696]
466436	1	361	2022-01-13 12:30:38.336000	I	am_pss	977	[9050,10240,com.lucky.ring.toss:dpro1,15279104,5746688,1559552]
466483	1	361	2022-01-13 12:30:38.383000	I	am_pss	977	[9301,10240,com.lucky.ring.toss:dpro2,13553664,6213632,599040]
466524	1	361	2022-01-13 12:30:38.424000	I	am_pss	977	[1640,10036,com.google.android.googlequicksearchbox:interactor,30028800,18677760,5611520]
466583	1	361	2022-01-13 12:30:38.483000	I	am_pss	977	[1699,10231,com.kms.free,100706304,41967616,56710144]
466639	1	361	2022-01-13 12:30:38.539000	I	am_pss	977	[13210,10112,ru.sberbankmobile,43972608,32288768,5003264]
466684	1	361	2022-01-13 12:30:38.584000	I	am_pss	977	[4825,10307,com.drweb.pro,19017728,10182656,4322304]
466725	1	362	2022-01-13 12:30:38.625000	I	am_pss	977	[27834,10101,com.google.android.ims,15481856,10756096,1138688]
466764	1	362	2022-01-13 12:30:38.664000	I	am_pss	977	[14945,1000,com.android.settings,4722688,1556480,1384448]
466814	1	362	2022-01-13 12:30:38.714000	I	am_pss	977	[25866,10220,com.kaspersky.who_calls,33893376,18165760,13637632]
466903	1	362	2022-01-13 12:30:38.803000	I	am_pss	977	[2863,99001,com.android.chrome:sandboxed_process0,52674560,35721216,4535296]
466947	1	362	2022-01-13 12:30:38.847000	I	am_pss	977	[6602,1002,com.android.bluetooth,7067648,3796992,1905664]
466991	1	362	2022-01-13 12:30:38.891000	I	am_pss	977	[8420,10278,ranorex.android.services,17481728,9011200,6946816]
467038	1	362	2022-01-13 12:30:38.938000	I	am_pss	977	[2183,10076,com.android.smspush,3911680,1765376,1219584]
467092	1	362	2022-01-13 12:30:38.992000	I	auditd	6143	type=1400 audit(0.0:4447): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
468148	1	363	2022-01-13 12:30:40.048000	I	auditd	6214	type=1400 audit(0.0:4449): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
468152	1	364	2022-01-13 12:30:40.052000	I	auditd	6214	type=1400 audit(0.0:4450): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
469284	2	364	2022-01-13 12:30:41.184000	I	auditd	6249	type=1400 audit(0.0:4451): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
469362	1	364	2022-01-13 12:30:41.262000	I	am_uid_running	977	10058
469383	2	364	2022-01-13 12:30:41.283000	I	am_proc_start	977	[0,6272,10058,com.google.android.gm,broadcast,com.google.android.gm/com.google.firebase.iid.FirebaseInstanceIdReceiver]
469408	3	364	2022-01-13 12:30:41.308000	I	am_proc_bound	977	[0,6272,com.google.android.gm]
469436	4	364	2022-01-13 12:30:41.336000	I	c2dm	1608	[-7,,179,155]
469914	1	364	2022-01-13 12:30:41.814000	I	am_pss	977	[9523,10036,com.google.android.googlequicksearchbox:search,162974720,132489216,7238656]
469965	1	364	2022-01-13 12:30:41.865000	I	am_pss	977	[4650,10240,com.lucky.ring.toss,39433216,29835264,147456]
470328	1	365	2022-01-13 12:30:42.228000	I	auditd	6322	type=1400 audit(0.0:4453): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
470332	1	366	2022-01-13 12:30:42.232000	I	auditd	6322	type=1400 audit(0.0:4454): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
471572	2	366	2022-01-13 12:30:43.472000	I	auditd	6462	type=1400 audit(0.0:4455): avc: denied { getattr } for comm="df" path="/vendor/protect_f" dev="mmcblk0p9" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:protect_f_data_file:s0 tclass=dir permissive=0
471576	1	366	2022-01-13 12:30:43.476000	I	auditd	6462	type=1400 audit(0.0:4460): avc: denied { getattr } for comm="df" path="/mnt/media_rw" dev="tmpfs" ino=1151 scontext=u:r:shell:s0 tcontext=u:object_r:mnt_media_rw_file:s0 tclass=dir permissive=0
471653	2	366	2022-01-13 12:30:43.553000	I	am_mem_factor	977	[1,2]
471696	1	366	2022-01-13 12:30:43.596000	I	auditd	6443	type=1400 audit(0.0:4461): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
472183	1	366	2022-01-13 12:30:44.083000	I	sysui_multi_action	977	[757,856,758,2,806,com.google.android.gm,857,^nc_~_z_attachments,858,1]
472314	1	366	2022-01-13 12:30:44.214000	I	am_uid_running	977	10248
472335	2	366	2022-01-13 12:30:44.235000	I	am_proc_start	977	[0,6493,10248,com.bestrk.benefittybeta,service,com.bestrk.benefittybeta/.service.LocationJobService]
472354	3	366	2022-01-13 12:30:44.254000	I	notification_cancel_all	977	[1000,977,com.google.android.gm,0,0,0,17,NULL]
472370	4	366	2022-01-13 12:30:44.270000	I	am_proc_bound	977	[0,6493,com.bestrk.benefittybeta]
472920	1	367	2022-01-13 12:30:44.820000	I	auditd	6517	type=1400 audit(0.0:4463): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
473259	1	367	2022-01-13 12:30:45.159000	I	am_proc_died	977	[0,17583,com.azure.authenticator,906,17]
473260	2	367	2022-01-13 12:30:45.160000	I	am_uid_stopped	977	10114
473268	3	367	2022-01-13 12:30:45.168000	I	am_mem_factor	977	[2,1]
474143	1	368	2022-01-13 12:30:46.043000	I	sync	977	[gmail-ls,0,0,1413358292]
474300	1	368	2022-01-13 12:30:46.200000	I	auditd	6642	type=1400 audit(0.0:4465): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
475440	1	369	2022-01-13 12:30:47.340000	I	auditd	6741	type=1400 audit(0.0:4467): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
476135	1	369	2022-01-13 12:30:48.035000	I	am_pss	977	[3436,10046,com.android.chrome:webview_service,31670272,20107264,3385344]
476508	1	370	2022-01-13 12:30:48.408000	I	auditd	6782	type=1400 audit(0.0:4469): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
477496	1	371	2022-01-13 12:30:49.396000	I	auditd	6835	type=1400 audit(0.0:4471): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
477500	1	371	2022-01-13 12:30:49.400000	I	auditd	6835	type=1400 audit(0.0:4472): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
478056	2	371	2022-01-13 12:30:49.956000	I	am_uid_running	977	10114
478087	3	371	2022-01-13 12:30:49.987000	I	am_proc_start	977	[0,6872,10114,com.azure.authenticator,service,com.azure.authenticator/com.microsoft.brooklyn.module.accessibility.BrooklynAccessibilityService]
478133	1	371	2022-01-13 12:30:50.033000	I	am_proc_bound	977	[0,6872,com.azure.authenticator]
478144	2	371	2022-01-13 12:30:50.044000	I	am_uid_active	977	10114
478564	1	372	2022-01-13 12:30:50.464000	I	auditd	6895	type=1400 audit(0.0:4473): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
479760	1	373	2022-01-13 12:30:51.660000	I	auditd	6970	type=1400 audit(0.0:4475): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
480968	1	374	2022-01-13 12:30:52.868000	I	auditd	7051	type=1400 audit(0.0:4477): avc: denied { search } for comm="screencap" name="clients" dev="debugfs" ino=7920 scontext=u:r:shell:s0 tcontext=u:object_r:debugfs_ion:s0 tclass=dir permissive=0
